Vector(row=43, col=79, direction='up')
Vector(row=74, col=80, direction='down')
Vector(row=75, col=80, direction='down')
Vector(row=76, col=80, direction='down')
Vector(row=77, col=80, direction='down')
Vector(row=78, col=80, direction='down')
Vector(row=79, col=80, direction='down')
Vector(row=80, col=80, direction='down')
Vector(row=81, col=80, direction='down')
Vector(row=81, col=80, direction='left')
Vector(row=81, col=79, direction='left')
Vector(row=81, col=78, direction='left')
Vector(row=81, col=77, direction='left')
Vector(row=81, col=76, direction='left')
Vector(row=81, col=75, direction='left')
Vector(row=81, col=74, direction='left')
Vector(row=81, col=73, direction='left')
Vector(row=81, col=72, direction='left')
Vector(row=81, col=71, direction='left')
Vector(row=81, col=70, direction='left')
Vector(row=81, col=69, direction='left')
Vector(row=81, col=68, direction='left')
Vector(row=81, col=67, direction='left')
Vector(row=81, col=66, direction='left')
Vector(row=81, col=65, direction='left')
Vector(row=81, col=64, direction='left')
Vector(row=81, col=63, direction='left')
Vector(row=81, col=62, direction='left')
Vector(row=81, col=61, direction='left')
Vector(row=81, col=60, direction='left')
Vector(row=81, col=59, direction='left')
Vector(row=81, col=58, direction='left')
Vector(row=81, col=57, direction='left')
Vector(row=81, col=56, direction='left')
Vector(row=81, col=55, direction='left')
Vector(row=81, col=54, direction='left')
Vector(row=81, col=53, direction='left')
Vector(row=81, col=52, direction='left')
Vector(row=81, col=51, direction='left')
Vector(row=81, col=50, direction='left')
Vector(row=81, col=49, direction='left')
Vector(row=81, col=48, direction='left')
Vector(row=81, col=47, direction='left')
Vector(row=81, col=46, direction='left')
Vector(row=81, col=45, direction='left')
Vector(row=81, col=44, direction='left')
Vector(row=81, col=43, direction='left')
Vector(row=81, col=42, direction='left')
Vector(row=81, col=41, direction='left')
Vector(row=81, col=40, direction='left')
Vector(row=81, col=39, direction='left')
Vector(row=81, col=38, direction='left')
Vector(row=81, col=37, direction='left')
Vector(row=81, col=36, direction='left')
Vector(row=81, col=35, direction='left')
Vector(row=81, col=35, direction='up')
Vector(row=80, col=35, direction='up')
Vector(row=79, col=35, direction='up')
Vector(row=78, col=35, direction='up')
Vector(row=77, col=35, direction='up')
Vector(row=76, col=35, direction='up')
Vector(row=75, col=35, direction='up')
Vector(row=74, col=35, direction='up')
Vector(row=73, col=35, direction='up')
Vector(row=72, col=35, direction='up')
Vector(row=71, col=35, direction='up')
Vector(row=70, col=35, direction='up')
Vector(row=69, col=35, direction='up')
Vector(row=68, col=35, direction='up')
Vector(row=67, col=35, direction='up')
Vector(row=66, col=35, direction='up')
Vector(row=65, col=35, direction='up')
Vector(row=64, col=35, direction='up')
Vector(row=63, col=35, direction='up')
Vector(row=62, col=35, direction='up')
Vector(row=61, col=35, direction='up')
Vector(row=60, col=35, direction='up')
Vector(row=59, col=35, direction='up')
Vector(row=58, col=35, direction='up')
Vector(row=57, col=35, direction='up')
Vector(row=56, col=35, direction='up')
Vector(row=55, col=35, direction='up')
Vector(row=54, col=35, direction='up')
Vector(row=53, col=35, direction='up')
Vector(row=52, col=35, direction='up')
Vector(row=51, col=35, direction='up')
Vector(row=50, col=35, direction='up')
Vector(row=49, col=35, direction='up')
Vector(row=48, col=35, direction='up')
Vector(row=47, col=35, direction='up')
Vector(row=46, col=35, direction='up')
Vector(row=45, col=35, direction='up')
Vector(row=45, col=35, direction='right')
Vector(row=45, col=36, direction='right')
Vector(row=45, col=37, direction='right')
Vector(row=45, col=38, direction='right')
Vector(row=45, col=39, direction='right')
Vector(row=45, col=40, direction='right')
Vector(row=45, col=41, direction='right')
Vector(row=45, col=42, direction='right')
Vector(row=45, col=43, direction='right')
Vector(row=45, col=44, direction='right')
Vector(row=45, col=45, direction='right')
Vector(row=45, col=46, direction='right')
Vector(row=45, col=47, direction='right')
Vector(row=45, col=48, direction='right')
Vector(row=45, col=49, direction='right')
Vector(row=45, col=50, direction='right')
Vector(row=45, col=51, direction='right')
Vector(row=45, col=52, direction='right')
Vector(row=45, col=53, direction='right')
Vector(row=45, col=54, direction='right')
Vector(row=45, col=55, direction='right')
Vector(row=45, col=56, direction='right')
Vector(row=45, col=57, direction='right')
Vector(row=45, col=58, direction='right')
Vector(row=45, col=59, direction='right')
Vector(row=45, col=60, direction='right')
Vector(row=45, col=61, direction='right')
Vector(row=45, col=62, direction='right')
Vector(row=45, col=63, direction='right')
Vector(row=45, col=64, direction='right')
Vector(row=45, col=65, direction='right')
Vector(row=45, col=66, direction='right')
Vector(row=45, col=67, direction='right')
Vector(row=45, col=68, direction='right')
Vector(row=45, col=69, direction='right')
Vector(row=45, col=70, direction='right')
Vector(row=45, col=71, direction='right')
Vector(row=45, col=72, direction='right')
Vector(row=45, col=73, direction='right')
Vector(row=45, col=74, direction='right')
Vector(row=45, col=75, direction='right')
Vector(row=45, col=76, direction='right')
Vector(row=45, col=77, direction='right')
Vector(row=45, col=78, direction='right')
Vector(row=45, col=79, direction='right')
Vector(row=45, col=80, direction='right')
Vector(row=45, col=81, direction='right')
Vector(row=45, col=82, direction='right')
Vector(row=45, col=83, direction='right')
Vector(row=45, col=84, direction='right')
Vector(row=45, col=84, direction='down')
Vector(row=46, col=84, direction='down')
Vector(row=47, col=84, direction='down')
Vector(row=48, col=84, direction='down')
Vector(row=49, col=84, direction='down')
Vector(row=50, col=84, direction='down')
Vector(row=51, col=84, direction='down')
Vector(row=52, col=84, direction='down')
Vector(row=53, col=84, direction='down')
Vector(row=54, col=84, direction='down')
Vector(row=55, col=84, direction='down')
Vector(row=56, col=84, direction='down')
Vector(row=57, col=84, direction='down')
Vector(row=58, col=84, direction='down')
Vector(row=59, col=84, direction='down')
Vector(row=60, col=84, direction='down')
Vector(row=61, col=84, direction='down')
Vector(row=62, col=84, direction='down')
Vector(row=63, col=84, direction='down')
Vector(row=64, col=84, direction='down')
Vector(row=65, col=84, direction='down')
Vector(row=66, col=84, direction='down')
Vector(row=67, col=84, direction='down')
Vector(row=68, col=84, direction='down')
Vector(row=69, col=84, direction='down')
Vector(row=70, col=84, direction='down')
Vector(row=71, col=84, direction='down')
Vector(row=72, col=84, direction='down')
Vector(row=73, col=84, direction='down')
Vector(row=74, col=84, direction='down')
Vector(row=75, col=84, direction='down')
Vector(row=76, col=84, direction='down')
Vector(row=77, col=84, direction='down')
Vector(row=78, col=84, direction='down')
Vector(row=79, col=84, direction='down')
Vector(row=80, col=84, direction='down')
Vector(row=81, col=84, direction='down')
Vector(row=82, col=84, direction='down')
Vector(row=83, col=84, direction='down')
Vector(row=84, col=84, direction='down')
Vector(row=85, col=84, direction='down')
Vector(row=86, col=84, direction='down')
Vector(row=87, col=84, direction='down')
Vector(row=88, col=84, direction='down')
Vector(row=89, col=84, direction='down')
Vector(row=90, col=84, direction='down')
Vector(row=91, col=84, direction='down')
Vector(row=92, col=84, direction='down')
Vector(row=93, col=84, direction='down')
Vector(row=94, col=84, direction='down')
Vector(row=94, col=84, direction='left')
Vector(row=94, col=83, direction='left')
Vector(row=94, col=82, direction='left')
Vector(row=94, col=81, direction='left')
Vector(row=94, col=80, direction='left')
Vector(row=94, col=79, direction='left')
Vector(row=94, col=78, direction='left')
Vector(row=94, col=77, direction='left')
Vector(row=94, col=76, direction='left')
Vector(row=94, col=75, direction='left')
Vector(row=94, col=74, direction='left')
Vector(row=94, col=73, direction='left')
Vector(row=94, col=72, direction='left')
Vector(row=94, col=71, direction='left')
Vector(row=94, col=70, direction='left')
Vector(row=94, col=69, direction='left')
Vector(row=94, col=68, direction='left')
Vector(row=94, col=67, direction='left')
Vector(row=94, col=66, direction='left')
Vector(row=94, col=65, direction='left')
Vector(row=94, col=64, direction='left')
Vector(row=94, col=63, direction='left')
Vector(row=94, col=62, direction='left')
Vector(row=94, col=61, direction='left')
Vector(row=94, col=60, direction='left')
Vector(row=94, col=59, direction='left')
Vector(row=94, col=58, direction='left')
Vector(row=94, col=57, direction='left')
Vector(row=94, col=56, direction='left')
Vector(row=94, col=55, direction='left')
Vector(row=94, col=54, direction='left')
Vector(row=94, col=53, direction='left')
Vector(row=94, col=52, direction='left')
Vector(row=94, col=51, direction='left')
Vector(row=94, col=50, direction='left')
Vector(row=94, col=49, direction='left')
Vector(row=94, col=48, direction='left')
Vector(row=94, col=47, direction='left')
Vector(row=94, col=46, direction='left')
Vector(row=94, col=45, direction='left')
Vector(row=94, col=44, direction='left')
Vector(row=94, col=43, direction='left')
Vector(row=94, col=42, direction='left')
Vector(row=94, col=41, direction='left')
Vector(row=94, col=40, direction='left')
Vector(row=94, col=39, direction='left')
Vector(row=94, col=39, direction='up')
Vector(row=93, col=39, direction='up')
Vector(row=92, col=39, direction='up')
Vector(row=91, col=39, direction='up')
Vector(row=90, col=39, direction='up')
Vector(row=89, col=39, direction='up')
Vector(row=88, col=39, direction='up')
Vector(row=87, col=39, direction='up')
Vector(row=86, col=39, direction='up')
Vector(row=85, col=39, direction='up')
Vector(row=84, col=39, direction='up')
Vector(row=83, col=39, direction='up')
Vector(row=82, col=39, direction='up')
Vector(row=81, col=39, direction='up')
Vector(row=80, col=39, direction='up')
Vector(row=80, col=39, direction='right')
Vector(row=80, col=40, direction='right')
Vector(row=80, col=41, direction='right')
Vector(row=80, col=42, direction='right')
Vector(row=80, col=43, direction='right')
Vector(row=80, col=44, direction='right')
Vector(row=80, col=45, direction='right')
Vector(row=80, col=46, direction='right')
Vector(row=80, col=47, direction='right')
Vector(row=80, col=48, direction='right')
Vector(row=80, col=49, direction='right')
Vector(row=80, col=50, direction='right')
Vector(row=80, col=51, direction='right')
Vector(row=80, col=52, direction='right')
Vector(row=80, col=53, direction='right')
Vector(row=80, col=54, direction='right')
Vector(row=80, col=55, direction='right')
Vector(row=80, col=56, direction='right')
Vector(row=80, col=57, direction='right')
Vector(row=80, col=58, direction='right')
Vector(row=80, col=59, direction='right')
Vector(row=80, col=60, direction='right')
Vector(row=80, col=61, direction='right')
Vector(row=80, col=62, direction='right')
Vector(row=80, col=63, direction='right')
Vector(row=80, col=64, direction='right')
Vector(row=80, col=65, direction='right')
Vector(row=80, col=66, direction='right')
Vector(row=80, col=67, direction='right')
Vector(row=80, col=68, direction='right')
Vector(row=80, col=69, direction='right')
Vector(row=80, col=70, direction='right')
Vector(row=80, col=71, direction='right')
Vector(row=80, col=72, direction='right')
Vector(row=80, col=73, direction='right')
Vector(row=80, col=73, direction='down')
Vector(row=81, col=73, direction='down')
Vector(row=82, col=73, direction='down')
Vector(row=83, col=73, direction='down')
Vector(row=84, col=73, direction='down')
Vector(row=85, col=73, direction='down')
Vector(row=86, col=73, direction='down')
Vector(row=87, col=73, direction='down')
Vector(row=88, col=73, direction='down')
Vector(row=89, col=73, direction='down')
Vector(row=90, col=73, direction='down')
Vector(row=91, col=73, direction='down')
Vector(row=92, col=73, direction='down')
Vector(row=93, col=73, direction='down')
